channelID	time	energy	tot
35	747098463832	3.35061	301168
349	747098467788	2.13239	307212
46	747098476817	1.14666	303182
349	747121004623	1.79866	305377
35	747121008718	1.22667	306281
47	747202534015	4.55871	300985
342	747202548589	1.52371	306411
47	747368354519	5.89755	300481
342	747368354426	3.64972	300574
35	747484666023	8.49333	298977
349	747484665630	7.93562	299370
349	747600036365	3.37835	303634
47	747600036329	4.95224	303670
342	747600034650	13.6195	300349
46	747600918822	16.3285	301178
343	747600919771	3.0385	305229
46	747734571103	10.7435	298897
343	747734572548	2.27192	302451
349	747797276895	4.96252	303105
35	747797278154	3.89661	301845
46	747825840639	1.36291	304360
343	747825842760	1.70395	307239
342	747862705790	3.14051	304210
47	747862704270	8.92809	300729
343	747902601510	4.29525	303490
46	747902602885	3.93473	302114
349	747915725233	24.356	299766
35	747915728199	2.78278	301801
342	747915730352	1.87671	304647
35	748022085603	2.06628	304396
349	748022084976	2.66278	305024
35	748051388181	6.41671	301818
349	748051403813	1.3817	306186
349	748231099444	9.1986	300556
35	748231109172	1.31985	305827
47	748251381005	4.24041	298994
342	748251380257	4.4971	299743
47	748267585549	6.10453	299451
342	748267584746	7.99681	300254
35	748336323330	6.44704	301670
349	748336323012	7.76948	301987
35	748497974779	1.4392	305221
349	748497979207	1.93013	305792
47	748890441913	1.36938	303087
342	748890449173	1.63986	305826
342	748934253663	1.79453	306337
47	748934258424	1.20464	306576
35	748940498269	2.3043	306731
349	748940510094	1.19834	304905
35	749052355721	6.61458	299278
349	749052356095	2.5807	303904
46	749078527705	7.64043	302294
343	749078528397	3.29554	301602
342	749278395567	2.22333	304432
47	749278398033	1.59178	301967
47	749294326857	8.20919	298143
342	749294326522	9.08385	298477
35	749312717629	3.56996	302371
349	749312716422	5.72101	303578
35	749371546430	11.1384	298570
349	749371546660	4.18967	303340
47	749372494967	7.12015	300032
342	749372495608	2.39379	304392
46	749384584205	1.52221	305795
343	749384589134	1.50774	305866
47	749427224420	2.01413	305580
342	749427229075	1.17918	305925
47	749488912011	2.40612	302988
342	749488909995	14.7831	300004
342	749561633333	4.35814	301666
47	749561634629	4.27472	300371
342	749593574395	2.85384	305605
47	749593573445	17.6506	301554
45	749593581896	1.44089	303103
35	749593583361	1.01152	306639
46	749596370531	4.27953	299468
343	749596369807	4.34711	300193
349	749616439618	2.1797	305381
35	749616447154	1.05801	302845
35	749672877175	1.05818	302825
349	749672874726	2.09195	305274
46	749834994514	7.55087	300486
343	749834994868	3.11264	305132
349	749849115595	5.07747	299405
35	749849116765	4.04023	303234
342	750038195790	2.43204	304210
47	750038205758	1.45579	304242
343	750085063863	4.30221	301137
46	750085072502	1.39949	302498
349	750145121930	4.12967	303070
35	750145129557	1.18666	305443
47	750182415774	1.46936	304226
342	750182415734	1.51174	304266
342	750204776266	4.48169	303734
47	750204781657	1.92839	303343
35	750325899465	4.80114	300534
349	750325898726	3.42529	301274
46	750368320671	28.1994	299328
343	750368322021	4.39932	302978
44	750368334129	0.803642	305870
30	750368333229	0.538063	306771
35	750498741629	3.59181	303370
349	750498743051	2.12497	306948
47	750540846397	5.73811	298602
342	750540849076	2.15952	305924
47	750837426804	1.67559	303196
342	750837425217	5.27293	299783
35	750914826275	1.59437	303725
349	750914835952	1.37261	304047
342	750935261023	8.47605	298976
47	750935265857	2.4977	304142
343	751020798035	2.976	301965
46	751020805703	1.1566	304297
343	751357555266	2.88686	304733
46	751357558981	1.47733	306018
35	751454943547	5.0891	301453
349	751454953021	1.47643	306979
349	751525871277	5.26122	303723
47	751525875489	1.28374	304510
342	751525875595	1.92484	304404
35	751525879364	1.42839	305636
343	751562253302	2.81124	301697
46	751562266547	1.24701	303453
47	751655511739	9.0075	298261
342	751655513438	3.21788	301562
35	751665455809	5.9631	299191
349	751665460947	1.91574	304053
342	751718167394	1.58706	307606
47	751718168616	1.32096	306383
343	752112727505	7.09079	302495
46	752112734705	1.09937	305294
342	752113416648	8.13924	298351
47	752113418841	2.38653	306158
35	752130091580	1.00496	303419
349	752130087550	1.53885	307450
35	752441288696	10.4311	301303
349	752441291185	2.90353	303814
342	752471532341	8.24752	302658
47	752471533107	11.3789	301893
349	752493531960	3.07132	303039
35	752493543107	1.46614	301893
47	752576786609	3.06699	303390
342	752576786402	3.27752	303598
35	752674783547	3.09242	301453
349	752674783108	2.56334	306891
343	752682209708	3.08114	305292
46	752682209432	6.50109	300568
35	752789928801	1.90564	306198
349	752789929290	2.32853	305709
35	752827997602	2.22352	302398
349	752827996603	2.47138	303397
46	752852493432	3.40316	301567
343	752852495538	2.02109	304462
349	753026491842	3.68971	303158
35	753026492486	7.20338	297513
46	753146592561	2.78609	302438
343	753146594217	1.98431	305782
343	753151879517	3.27591	305483
46	753151879237	10.6886	300763
46	753174085488	3.4505	304511
343	753174088948	1.54929	306051
35	753671092217	1.13321	302782
349	753671092905	1.39864	307095
342	753729230472	6.03591	299527
47	753729229875	21.681	300124
35	753729241643	0.956196	303356
343	753795963598	6.41924	301402
46	753795964237	2.97606	300763
46	753808857310	3.5954	302689
343	753808856172	4.78639	303827
35	753912889726	3.98956	300274
349	753912889474	4.26433	300525
35	753998366672	5.76188	298328
349	753998366483	4.02747	303517
342	754049939679	1.81178	305321
47	754049938582	2.74501	306418
342	754158173853	1.57634	306147
47	754158174609	1.52302	305391
46	754261111913	3.17144	303086
343	754261113493	3.5494	301507
47	754309561592	3.75315	303408
342	754309574167	1.24639	305832
343	754399990818	3.53574	304182
46	754399994240	2.30911	305760
35	754481366328	13.9152	298672
349	754481367937	2.73942	302063
35	754563311934	3.65113	303065
349	754563309978	5.65508	300022
46	754611135264	2.73146	304735
343	754611133165	9.74597	301835
46	754631491402	2.17816	303597
343	754631490532	2.54902	304468
47	754661057595	2.5224	302405
342	754661056708	3.15402	303291
47	754705469690	3.87794	300310
342	754705468779	3.97305	301220
47	754777365746	9.55203	299254
342	754777368883	1.58319	306116
342	754920738153	4.85918	301847
47	754920744425	1.8894	305575
349	755034620507	1.93262	304493
35	755034631552	1.14977	303448
35	755291644408	4.56993	300592
349	755291643844	5.15514	301156
342	755298738122	3.43644	301877
47	755298738227	5.10408	301772
35	755378915691	4.15283	299309
349	755378916484	2.44759	303515
35	755650476511	4.01163	303489
349	755650477368	2.13551	302631
342	755721959100	4.27414	300900
47	755721960239	2.78455	304760
343	755731773914	1.76226	306085
46	755731790667	1.35783	304333
35	755829904648	3.17577	305351
349	755829916544	1.29014	303455
46	755872496466	3.3065	303533
343	755872500120	2.00468	304880
349	755878128951	1.30263	306048
35	755878145294	0.894573	304706
35	755915106751	1.645	303248
349	755915120184	1.48346	304816
47	756155806548	16.2179	298451
45	756155809616	2.73184	300384
35	756155814748	1.43292	305251
342	756155813662	1.77152	306337
35	756174834638	3.57283	300361
349	756174837872	1.23429	307128
349	756281475923	1.16861	304077
35	756281485962	1.46043	304038
46	756323958598	6.45497	301401
343	756323958558	3.56145	301442
343	756888094997	3.15601	305002
46	756888095087	9.40391	299913
35	756947020054	2.14915	304946
47	756947019166	25.0063	300834
342	756947020349	4.72168	304651
45	756947022195	2.24527	302805
45	756990832041	3.0449	302958
47	756990830563	19.3893	299436
342	756990832455	2.53862	307545
35	756990833455	1.34163	301544
343	757019194994	3.6065	305006
46	757019194610	8.48674	300390
35	757149386613	3.12392	303387
349	757149385039	3.59543	304961
35	757154872846	7.40387	302154
349	757154871540	15.529	298460
343	757217904313	4.1628	300687
46	757217909144	1.62187	305856
35	757278791672	1.88988	303328
349	757278790321	6.20124	299679
35	757289972578	1.78589	302422
349	757289978883	1.43571	306117
47	757486471193	2.36864	303806
342	757486468628	10.6848	301372
46	757511668406	5.28303	301593
343	757511673748	1.89927	306251
46	757570923133	6.58835	301866
343	757570925120	1.7719	304880
342	757657352852	5.45151	302147
47	757657353735	4.19839	301264
47	757671859164	5.21504	300836
342	757671858822	3.50377	301177
46	757960299129	3.61428	300871
343	757960298373	2.42437	301627
342	758017227111	3.1624	302889
47	758017235104	1.8209	304896
35	758301684001	1.13659	305998
349	758301686633	1.83884	303366
343	758389615045	3.07274	304954
46	758389617610	2.20061	302389
343	758395007709	1.98666	307291
46	758395009240	2.07952	305760
47	758538952769	4.72808	302231
342	758538960214	1.84856	304786
35	758691270398	9.15175	299602
349	758691272490	1.43533	307509
342	758708556994	3.21387	303005
47	758708555780	7.28474	299220
47	758834155169	7.74951	299831
342	758834163788	1.56345	306211
35	758834174508	0.955177	305491
47	758851148656	10.2471	301344
342	758851150509	2.63188	304491
46	758890647276	12.8127	297724
343	758890647037	6.29366	302963
46	758921003630	5.10022	301370
343	758921007844	1.47567	307155
47	758973106428	3.51676	303572
342	758973105309	3.98909	304690
35	759217990206	1.96086	304793
349	759217992405	1.93267	307595
46	759262137928	1.38014	302072
343	759262136104	1.73365	303896
46	759329938311	6.95809	301689
343	759329941870	1.67042	303129
46	759450672054	5.15683	302945
343	759450671289	5.64253	303711
349	759625554912	6.01077	300088
35	759625556763	2.78355	303236
343	759659815854	1.85306	304145
46	759659813968	2.13058	306031
47	759705904499	1.2056	305500
342	759705908372	1.71487	306627
47	759850411998	3.14562	303001
342	759850410533	6.24905	304466
47	759853696332	2.47234	303667
342	759853702441	2.23454	307559
35	759955405072	8.09141	299928
349	759955406065	3.21258	303935
343	760000543290	13.2768	301709
46	760000562086	1.13078	302914
46	760049667769	25.3571	297231
343	760049668979	4.17168	301020
30	760049683132	0.289917	306867
47	760095276769	4.91423	298230
342	760095291235	1.65754	303764
47	760117502851	3.18709	302149
342	760117509832	2.2431	305167
342	760127811184	2.27729	303816
47	760127809530	9.38799	300470
349	760181706462	1.73996	303538
35	760181709648	1.85696	305351
47	760393276397	5.76383	303602
342	760393275183	7.36035	299816
343	760616076609	5.0111	303390
46	760616080955	1.85913	304045
35	760635929848	3.79145	300152
349	760635928131	7.79049	301869
47	760655711064	3.15872	303936
342	760655720884	1.58807	304115
342	760665926076	3.19798	303924
47	760665925943	5.64598	299056
343	760722249868	4.52533	305132
46	760722250257	4.74703	299742
46	760725587342	9.59074	297657
343	760725595888	1.62767	304111
46	760739778294	1.32821	306706
343	760739781640	1.5379	303360
35	761309982507	9.21561	302493
349	761309982864	6.45546	302136
35	761315320092	3.88898	299907
349	761315324905	1.70603	305094
46	761364573984	13.4987	301016
343	761364583767	1.42657	306232
46	761373871498	9.7819	298501
343	761373871867	5.61086	303133
35	761541996629	2.93004	303370
349	761541994050	20.037	300950
342	761541997394	1.3544	307606
35	761556294120	6.83386	300880
349	761556303444	1.20192	306555
46	761596315904	2.19236	304096
343	761596312810	15.7686	302190
343	761644736485	3.67177	303514
46	761644741179	1.23832	303821
46	761763763567	4.74595	301432
343	761763769324	1.54849	305675
46	762161692137	4.79879	302863
343	762161692398	3.08147	302602
35	762187546450	4.00089	303550
349	762187544912	7.07748	300088
342	762239884900	3.32353	300100
47	762239884449	5.98814	300551
35	762299405281	11.3764	299718
349	762299405363	8.95541	299637
47	762313400329	3.70484	304670
342	762313400482	5.20041	304518
343	762367849996	18.6991	300004
46	762367853150	2.42038	301849
349	762421329547	6.04607	300453
35	762421330913	3.26619	304087
342	762629801344	2.7747	303656
47	762629804261	1.65215	305739
343	762725907835	1.54555	307165
46	762725910123	1.47153	304877
343	762798156836	6.30981	303163
46	762798163305	1.48755	306695
343	762832303462	11.7397	301537
46	762832305448	5.24305	299551
349	762846611837	1.75778	303162
35	762846609962	2.1301	305037
35	762866932480	29.0614	297520
36	762866936908	1.21275	303092
349	762866933577	5.10458	301423
33	762866934961	2.70633	305039
342	762935355318	2.59286	304681
47	762935360304	1.56884	304696
46	763108236562	10.2406	298438
343	763108244582	1.44601	305418
349	763172089290	2.32853	305709
35	763172088577	14.3336	301422
33	763172100193	0.983307	304806
47	763205435653	1.72808	304346
342	763205448693	1.07991	306307
349	763240268177	7.27059	301822
35	763240272549	2.06832	302450
349	763300051549	6.47209	303450
35	763300053591	3.52229	301408
47	763443946804	4.94354	303196
342	763443944512	17.1639	300488
342	763446840928	4.57782	304071
47	763446843452	1.89804	306547
46	763635319683	1.39796	305316
343	763635319837	1.49639	305162
46	763640998150	4.44004	301849
343	763640999134	2.4396	305866
349	763819976811	2.61656	303188
35	763819980241	2.21334	304759
47	764020023152	4.08121	301848
342	764020028473	1.33649	306526
342	764447197502	9.50278	302498
47	764447200549	2.85363	304451
47	764450619002	5.87085	300998
342	764450618788	5.3877	301211
35	764486505721	4.26849	304278
349	764486504915	8.98354	300085
349	764622664249	2.85295	305750
35	764622677610	1.21105	302389
35	764649285766	5.28809	299234
349	764649285184	5.05269	299816
349	764699614678	3.45219	305321
35	764699613200	7.70695	301800
349	764706452658	4.48989	302342
35	764706462842	1.43445	302157
343	764790070968	7.04712	299031
46	764790070411	29.9042	299589
30	764790081711	0.249119	303289
349	764951223736	7.89069	301263
35	764951225324	2.20463	304675
342	765108205565	2.3877	304435
47	765108204780	2.77658	305220
343	765144581802	2.10814	303198
46	765144580023	10.7669	299976
349	765183305922	6.40771	299078
35	765183307056	5.20969	302943
47	765329491354	2.40168	303646
35	765329490281	17.7505	299718
349	765329491519	3.03591	303481
33	765329494457	1.48786	305543
342	765733136647	2.20656	303352
35	765733136568	3.55292	303431
349	765733134591	25.146	300409
47	765853927925	4.75389	302075
342	765853939685	1.51066	305315
342	765860140093	5.19471	299906
47	765860141070	3.04657	303930
342	765866972741	2.36025	307259
47	765866985934	1.09555	304066
349	765872613498	1.78413	306502
35	765872621369	1.54832	303631
342	765896846331	19.5644	298668
47	765896848292	2.86634	301708
343	766040120854	2.78801	304145
46	766040132725	1.22393	302274
349	766293379023	1.84727	305976
35	766293384295	1.99719	305705
46	766330939386	15.7974	300614
343	766330939469	6.5148	300530
47	766341806749	2.77306	303251
342	766341804715	9.44971	300284
35	766344505874	5.32825	299126
349	766344513623	1.02544	306376
47	766512178387	11.3071	301612
342	766512179577	3.13298	305423
47	766575043656	6.95267	301344
342	766575055993	1.53867	304007
35	766591606538	3.9881	303462
349	766591605179	5.20733	299821
342	766600869139	16.0411	300860
47	766600871589	2.74136	303411
35	766666835062	2.88036	304938
349	766666843673	1.39402	306326
47	766734649681	1.73393	305319
342	766734648203	3.0938	306796
349	766785580446	1.2818	304554
35	766785579596	5.9456	300404
46	766803061357	4.1117	303643
343	766803059677	10.1318	300322
47	766904698744	3.90198	301255
342	766904697484	4.91251	302516
35	766945446428	2.06186	303572
349	766945445096	5.03624	299904
342	766957021391	2.62091	303608
47	766957018063	12.6941	301936
343	766975021335	1.95195	303665
46	766975019464	4.15331	305536
47	767003226471	4.05218	303528
342	767003226778	3.33876	303222
342	767081235642	1.00676	304358
47	767081236135	1.4204	303865
343	767082131928	14.8093	298072
46	767082133337	4.28988	301663
35	767116020111	2.81665	304889
349	767116019439	2.57035	305561
47	767150822479	2.62884	302521
342	767150820860	7.46258	304140
47	767309583496	1.41275	306504
342	767309583970	1.60065	306029
46	767351065214	5.11504	299786
343	767351065120	3.3957	304880
349	767382059415	2.97353	305584
35	767382059438	4.12983	300561
343	767393296489	2.29179	303511
46	767393298278	1.56485	306721
343	767410651300	32.4452	298699
46	767410653631	4.53413	301368
341	767410655263	3.32032	299737
365	767410654337	2.39108	300662
342	767479541783	2.41918	303216
47	767479542803	2.07848	302196
35	767540222671	12.162	297328
349	767540229920	1.6446	305079
46	767648954364	11.4016	300635
343	767648956043	2.43322	303957
342	767690830894	18.4065	299106
47	767690833056	2.82977	301943
46	767713067023	6.70615	302977
343	767713070248	2.4333	304752
343	767730866354	7.35766	298646
46	767730868037	2.50075	301963
349	767944404557	1.95454	305442
35	767944403408	2.70598	306591
47	767958852116	1.92932	302884
342	767958856565	2.11856	303434
349	768011799119	2.33853	305880
35	768011808970	1.09045	306029
349	768019850239	4.13667	299760
35	768019861881	1.28517	303118
46	768056887838	7.90206	302161
47	768056888584	4.47964	301415
343	768056888004	6.21684	301995
342	768056888343	3.01118	301656
349	768088321663	5.99996	303337
35	768088321945	16.186	298055
35	768229570149	6.30727	299850
349	768229568734	16.6018	301265
349	768376232837	14.6027	302163
35	768376234718	4.18034	300282
46	768384845763	2.27024	304237
343	768384844200	5.14717	300799
46	768469120277	2.32595	304722
343	768469117314	14.8222	302685
35	768600286792	2.93861	303208
349	768600298202	1.24536	306797
349	768617998638	5.53904	301362
35	768618000054	3.47024	304946
47	768832240468	13.7165	299532
342	768832244958	1.79831	305041
45	768832249466	1.93697	305533
47	768973192159	13.0108	297841
342	768973193884	2.54032	306116
35	768973210263	0.675682	304736
46	769048097624	1.90684	302375
343	769048095888	2.55933	304111
47	769067124681	2.75868	305319
342	769067123313	7.76975	301687
47	769383887536	3.03289	302464
342	769383889013	2.07347	305986
46	769469195161	2.38429	304838
343	769469193788	2.97048	301211
342	769545663885	5.72123	301114
47	769545667704	2.46845	302295
47	769591892851	1.14641	302149
342	769591891141	3.68104	303859
46	769605247519	2.39747	302480
343	769605245854	5.59244	304145
342	769628097705	12.7314	302295
47	769628108915	1.70243	306084
343	769652821064	2.11418	303936
46	769652819546	3.63052	300453
349	769836858616	6.45724	301384
35	769836868683	1.2261	306316
47	770047464034	18.2243	300965
342	770047464832	7.04995	300167
342	770107413983	5.66344	301017
349	770107414905	2.98292	305094
47	770107427206	1.22065	302794
35	770107434194	1.11326	305805
343	770222238311	3.11642	301688
46	770222243936	1.23277	306063
343	770255541590	5.26798	303409
46	770255550245	1.42678	304754
46	770336660416	11.6071	299583
343	770336661193	4.46498	303806
342	770369505851	16.4151	299149
47	770369507544	4.68155	302456
349	770383942937	5.29673	302063
35	770383944757	4.04062	300243
35	770770992248	5.31883	302752
349	770770991931	3.60184	303069
349	770912221540	9.73351	298460
35	770912223139	3.20409	301861
343	771111320627	3.9641	304372
46	771111324112	1.83444	305888
349	771180604325	3.38025	300674
35	771180604709	4.07489	305290
35	771336361995	3.22318	303004
349	771336360003	7.52264	299996
343	771387399820	8.20962	300179
46	771387401212	4.49063	298787
47	771450202181	5.42432	302819
342	771450201657	3.79965	303342
46	771491926179	4.24639	298821
343	771491925409	4.63067	304590
349	771563623263	16.1613	301736
35	771563629932	1.90366	305068
342	771563629832	2.47652	305167
343	771590524660	1.60594	305340
46	771590534205	1.07947	305795
46	771608077310	1.58332	302689
343	771608073598	14.841	301402
35	771708904211	3.71492	300788
349	771708908921	1.29808	306079
46	772027647719	5.29077	302280
343	772027647726	2.92799	302273
343	772137729357	4.94268	300643
46	772137730104	3.4749	299895
349	772145095928	5.84825	299072
35	772145096491	10.22	298509
35	772280572144	5.48273	302855
349	772280583607	1.12889	306392
47	772526944940	1.37798	305060
342	772526947852	1.61136	307147
47	772534797665	4.90761	302334
342	772534798086	4.29851	301913
35	772553916175	8.29839	298824
349	772553926097	1.61106	303902
35	772576140058	1.30722	304942
349	772576140831	0.9384	304168
342	772681757996	5.54295	302003
47	772681758359	6.07659	301640
46	772901194546	2.25161	305454
343	772901195301	1.50368	304699
349	772911136632	2.79259	303367
35	772911142446	1.56946	302554
35	772956367549	4.04416	302450
349	772956368444	3.11859	306555
35	773050731904	1.67661	303096
349	773050733290	1.47232	306710
47	773207594499	3.63492	300500
342	773207598121	2.12948	306879
342	773260679746	4.41801	300254
47	773260680681	4.61347	304319
46	773484975923	3.64612	304077
343	773484975532	4.41272	304468
47	773563967657	8.10519	302343
342	773563967354	4.88713	302645
46	773627616657	1.79301	303342
343	773627618176	2.55081	301823
35	773640581179	1.96775	303820
349	773640591996	1.41806	303004
349	773641670476	1.90947	304524
35	773641668090	5.27229	301910
343	773795013121	4.46507	301879
46	773795013840	3.55604	301160
47	773858105113	1.73629	304886
342	773858112384	1.28246	307615
349	773995356603	7.954	298397
35	773995367337	1.74311	302662
47	774001140653	8.67108	299346
342	774001142280	2.49619	302719
35	774020302026	3.64188	302974
349	774020300332	6.79382	299667
349	774058384385	5.24439	300615
35	774058390027	1.73706	304972
47	774080081342	3.41415	303658
342	774080092480	1.76786	307520
47	774243132063	3.15285	302936
342	774243131391	3.32601	303608
343	774380310883	2.1577	304117
46	774380316703	1.23977	303296
343	774390337930	12.8315	302070
46	774390339257	3.09164	305742
343	774557955944	4.26166	304056
46	774557964720	1.29086	305279
349	774836951038	3.84823	303961
35	774836950552	5.47041	299447
343	775057613432	10.5562	301568
46	775057614801	6.15579	300199
47	775158196619	5.21382	303380
342	775158201235	1.65754	303764
46	775173996447	7.13307	298552
343	775173995184	11.1667	299815
349	775356646631	5.54758	303368
35	775356655813	1.6739	304187
349	775385026693	4.29566	303306
35	775385027854	5.6734	302145
35	775422118561	4.17682	301439
349	775422117967	4.66099	302032
47	775472309999	5.78778	300000
342	775472322917	1.15643	307082
47	775708677561	2.11297	302438
342	775708691327	1.21193	303673
35	775755097818	2.05441	302181
349	775755095798	2.52359	304202
35	775872291995	4.10888	303004
349	775872290594	8.47666	299406
343	775880032644	15.122	302356
46	775880035264	1.39964	304735
46	775962032519	10.5935	302480
343	775962032674	2.99353	302325
46	776185475488	2.78175	304511
343	776185473598	11.321	301402
35	776247269970	3.75154	305029
349	776247268505	3.55477	306494
35	776573439089	1.58775	305910
349	776573446515	1.60232	303485
343	776606691110	3.30561	303890
46	776606694141	1.7332	305859
343	776640764023	1.70971	305977
46	776640767246	1.57131	302753
47	776863239584	4.29559	305416
342	776863238875	3.22902	306125
349	776983961580	3.04525	303420
35	776983971613	1.59994	303387
46	776986177774	3.34255	302225
343	776986176420	5.52065	303579
47	777078012043	7.94786	297957
342	777078012771	3.36858	302228
46	777168022769	8.34048	302231
343	777168023943	3.10331	306057
46	777222776703	1.4593	303296
343	777222774183	4.1343	300816
343	777244069265	1.36627	305734
46	777244084418	1.10616	305582
342	777267408662	3.94204	301337
47	777267412431	1.46872	302569
343	777282140280	3.67374	304720
46	777282140722	5.21136	299278
47	777383845875	5.24047	299124
342	777383847932	1.69596	307068
35	777682363893	1.92002	306107
349	777682368051	1.27047	306948
342	777768854488	3.94324	300512
47	777768859998	2.01204	305002
349	777835568073	1.44482	306926
35	777835586995	1.26308	303004
349	777929769249	2.63774	305750
35	777929768605	17.0634	296395
33	777929775901	1.03601	304099
349	777932260214	2.98882	304785
35	777932259980	11.0789	300020
47	777939737721	9.93339	302279
342	777939738407	3.65624	301593
349	777991291837	4.096	303162
35	777991294508	1.8234	305491
349	778051385122	2.27803	304878
35	778051399604	0.785202	305396
46	778061933151	6.14174	301849
343	778061937600	1.90395	307399
46	778176678165	10.0324	301834
343	778176679357	3.01267	305643
47	778210660743	3.50357	304256
342	778210660088	5.89888	299912
35	778332263154	9.10861	301845
349	778332268161	1.25029	306838
47	778361971913	2.80447	303087
342	778361971170	4.22773	303829
46	778507121466	4.2086	303533
343	778507120978	5.19689	304022
349	778671013874	2.24429	306125
35	778671014485	2.06133	305514
342	778746822323	5.80927	302676
47	778746823615	3.46661	301385
35	778888841629	3.1192	303370
349	778888839915	5.99144	300085
35	778972320573	3.82023	304427
349	778972319080	5.8419	300919
342	779133364555	2.67447	305444
47	779133373359	1.39441	306640
47	779136021168	3.46453	303831
342	779136024961	1.6336	305039
46	779369422642	3.103	302358
343	779369421745	4.66547	303255
343	779507738819	10.6654	301181
46	779507753904	1.23136	306095
343	779564879677	1.696	305323
46	779564887213	1.15822	302787
47	779655143097	5.07927	301902
342	779655150281	1.23424	304718
35	779867256145	8.98232	298855
349	779867266719	1.95197	303280
35	779952309123	5.42432	300877
349	779952309347	3.55223	300652
35	780018705302	1.83179	304697
349	780018711484	1.59683	303515
349	780034574146	1.91854	305853
35	780034584316	0.92086	305683
46	780035695384	11.8348	299615
343	780035696590	2.93229	303409
343	780161206359	6.43643	303640
46	780161217009	1.18166	302991
46	780186104801	3.90399	300199
343	780186104295	4.47848	300704
35	780409093714	1.669	306286
349	780409094592	2.43578	305407
349	780440356422	11.8572	298578
35	780440358596	3.29236	301403
47	780447097860	5.35448	302140
342	780447098662	4.17973	301337
349	780497545980	2.87415	304020
35	780497554394	1.39037	305606
35	780573448696	7.20503	301303
349	780573449188	3.47802	305812
343	780882090602	8.17875	299397
46	780882101943	1.62314	303056
35	781074454508	3.69859	300491
349	781074452287	15.9682	302713
342	781286402033	6.48684	302966
47	781286402916	3.83018	302083
46	781317969880	2.76453	300119
343	781317969660	4.22797	300340
342	781418935093	10.9968	299906
47	781418943937	1.58762	306063
342	781659255291	1.6305	304708
47	781659260839	1.07487	304161
46	781737602909	3.07536	302090
343	781737604265	2.06519	305734
46	781897081452	1.44928	303548
343	781897077678	11.8353	302321
349	781992031244	5.81342	303755
35	781992031881	8.06731	298118
343	781997768779	1.67447	306221
46	781997779080	0.937153	305920
35	782037997761	25.8746	297239
349	782037998498	7.07825	301502
33	782037999487	1.49092	305512
47	782061891752	2.35481	303248
342	782061893281	1.95347	306718
349	782159086632	4.92395	303367
35	782159096236	1.11621	303763
46	782159109928	1.14044	305072
46	782181911085	4.92048	298915
343	782181914265	1.61632	305735
35	782214026731	7.73338	298269
349	782214026134	8.46468	298866
46	782215451447	6.45449	298552
343	782215458142	1.31403	306858
35	782489598696	1.94879	306303
349	782489604547	1.20802	305453
35	782641699203	3.635	300797
349	782641698053	6.68734	301946
47	782727612236	1.84016	302763
342	782727611688	2.16663	303312
46	782730342007	17.6444	297993
343	782730342770	3.94154	302230
349	782751449398	14.82	300602
35	782751458452	2.11848	306547
342	782751462932	1.22748	307068
342	782761179512	3.59401	305488
47	782761178496	8.77406	301504
46	782887733337	7.68157	301663
343	782887733788	3.20174	301211
46	782981312769	3.58013	302231
343	782981311138	5.47434	303862
343	783041940152	2.87988	304847
46	783041941224	3.37252	303776
45	783070217541	4.13251	302458
47	783070216017	11.1338	298982
35	783070220882	1.29774	304117
342	783070223567	1.31242	306432
342	783200935343	4.75859	299656
47	783200943100	1.32198	301900
46	783274122610	1.53708	302389
343	783274118819	4.85012	301181
342	783471247120	14.9603	302879
47	783471250743	2.48162	304256
35	783525836945	12.41	298055
349	783525838108	3.35376	301891
46	783880587610	2.20061	302389
343	783880585089	11.8553	299911
349	783934901395	7.85187	303605
35	783934904596	3.15917	305404
35	784014670359	5.23084	299641
349	784014669706	3.2624	305294
342	784104019807	4.90205	300193
47	784104024544	2.12574	305455
35	784105720062	12.812	299938
349	784105732342	1.61658	307658
349	784182658761	12.7192	301239
35	784182662036	2.77004	302963
349	784238116334	1.66294	303666
35	784238113749	1.66863	306250
47	784248453097	4.66982	301902
342	784248453108	3.60231	301891
35	784335691641	4.75645	303358
349	784335691038	6.19944	303961
349	784408381816	3.30761	303183
35	784408380464	23.5069	299535
33	784408384144	1.77284	300855
36	784408394485	1.37145	305514
46	784438207624	2.12436	302375
343	784438203247	4.2588	301753
342	784842476783	13.5664	298216
47	784842479420	1.81124	305580
35	784908403638	4.43547	301361
349	784908402539	8.10216	302460
47	785018529305	10.1675	300695
342	785018529226	6.92806	300774
35	785052172297	5.25437	302703
349	785052181996	1.41806	303004
35	785194089211	2.83334	300788
349	785194092048	2.45362	302952
35	785270023923	2.58515	306076
349	785270024280	2.21988	305720
47	785273130039	2.62398	304960
342	785273129358	2.68373	305641
343	785447969599	11.662	300401
46	785447974834	2.08324	305165
47	785531549679	3.88201	300321
342	785531548788	6.1233	301211
35	785536571822	2.29286	303177
342	785536569549	2.4891	305451
349	785536568711	8.23576	301288
343	785638046716	3.19245	303283
46	785638051912	0.95953	303088
35	785788913269	4.63144	301731
349	785788928222	1.47453	306777
35	785853881067	15.3036	298932
349	785853881462	3.0279	303538
35	785867105721	5.26886	299278
349	785867110418	1.90066	304581
47	785922022915	6.4771	302084
342	785922021648	9.59848	298351
342	785979025063	1.61024	304937
47	785979027657	2.33936	302343
343	786012221516	5.3023	303484
46	786012222774	3.34255	302225
46	786019839896	5.26932	300104
343	786019839772	6.19884	300227
47	786019845484	1.40911	304516
342	786019855407	1.2589	304592
